gene_short_name	L_FPKM	R_FPKM	F_FPKM	S_FPKM
AT3G27785	0	0.00643803	0.022616	8.10265
AT3G27800	0	0	0	0
AT3G27809	0	0	21.2067	0.103712
AT3G27831	0	0.0442789	0.0897659	9.40419
AT3G27835	0	0	0	28.2032
AT3G27884	0.0186615	8.69217	0.00909408	0.00939465
AT3G27890	30.6234	114.382	33.7576	54.5842
AT3G27895	0.127518	0.0933365	0.466419	0.468316
AT3G27900	0.451878	0.472211	2.11467	1.14274
AT3G27906	15.8795	14.3985	27.0561	18.9301
AT3G27910	0	0	0.15742	0.0472248
AT3G27920	1.60185	0	0.161522	0.0081024
AT3G27925	112.802	8.86256	36.895	49.6721
AT3G27930	6.67419	10.3623	17.801	7.13745
AT3G27960	4.77581	21.4007	7.12656	29.1467
AT3G27965	0	0.0243657	0.0245525	0
AT3G27968	0	0	0	0
AT3G27990	13.2249	14.5759	14.8993	12.2508
AT3G27997	3.20009	10.8656	3.24895	3.84684
AT3G28005	0	0	0	0
AT3G28007	3.14877	0.0602485	102.57	30.0918
AT3G28010	0	0	0	0
AT3G28020	0	0	0	0
AT3G28120	0.0678104	0	0	0
AT3G28150	1.01847	0.602457	4.83475	2.19006
AT3G28153,AT3G28155	2.45493	1.40474	3.63415	1.5143
AT3G28193	0	0	0	0
AT3G28216	0.154745	0	0	0
AT3G28223	0	0	0.0676632	0
AT3G28240	0	0	0	0
AT3G28243	0	0	0	0
AT3G28280	0	0	0	0
AT3G28315	0.0041716	0.00599315	1.2336	0.0101493
AT3G28321	0	0	0	0
AT3G28330	0.00539226	0	0.63265	0
AT3G28340	2.61226	8.82356	3.32129	1.27117
AT3G28345	1.7688	71.8781	4.05176	3.23877
AT3G28360	0	0.0593124	0.0128008	1.63238
AT3G28380	0.0495431	0.437921	0.101583	0.078273
AT3G28390	0	0.0629926	0.0278565	0
AT3G28400	0	0	0	0
AT3G28410	0	0	0	0.00437671
AT3G28412	0	0	0	0
AT3G28415	0	0.0140413	0	0.00157976
AT3G28420	1.34194	0.470996	3.87284	0.526316
AT3G28430	8.12333	11.7317	10.5715	9.53722
AT3G28440	0	0	0	0
AT3G28455	4.93411	8.84888	12.4798	4.52157
AT3G28460	24.8769	3.50129	18.3491	14.3315
AT3G28470	0.0325302	0.0622098	1.91316	0.0450075
AT3G28480	9.50137	19.3594	17.1694	27.8769
AT3G28490	0	0	2.31422	6.84618
AT3G28550	0.345929	846.814	0.0665642	0
AT3G28570	0	0.00339158	0.321357	0.00735155
AT3G28611	0.0146533	0.0140862	0.304371	0.331724
AT3G28640	1.63661	2.87148	2.15846	1.32479
AT3G28660	1.33714	1.89385	1.47018	1.10471
AT3G28674	0	0	0	0
AT3G28680	0	0	0	0.0430091
-	0	0.0134631	0.268288	0.147188
AT3G28695	0	0	0	0
AT3G28705	0.00117543	0	0.0136906	0.00574299
AT3G28710	93.301	113.036	82.1501	81.6963
AT3G28740	28.3392	46.1704	3.6346	1.42028
AT3G28750	0.218102	0.435836	323.146	30.7731
AT3G28760	8.68612	3.34553	11.9972	11.3303
AT3G28780	0.00412397	0	103.744	0.437437
AT3G28790	0	0.00946337	429.819	3.71712
AT3G28800	0	0	0	0
AT3G28810,AT3G28980	0	0.0226011	455.977	8.99499
AT3G28855	0	0	0	0
AT3G28857	0.645578	0.295266	6.75573	3.96627
AT3G28860	62.0952	66.5701	87.409	44.627
AT3G28865	0	0	0	0
AT3G28890	0.0606486	0.0588142	0.435381	0.444315
AT3G28900	74.6135	116.741	122.298	78.377
AT3G28915	0.186666	0	0.366182	0.0796828
AT3G28920	21.3777	11.2257	43.1692	6.37586
AT3G28930	17.2906	4.69538	8.9816	12.7801
-	0.247883	0.317076	0.731922	0.188182
-	0.294017	0.295636	0.456695	0.163794
AT3G28940	106.942	261.646	54.101	77.7406
AT3G28945	0.68186	3.36434	0.59076	0.551883
AT3G28950	14.3202	55.5621	17.3736	21.5437
AT3G28955	0	0	0	0.0288327
AT3G28956	4.92644	6.87282	7.42822	6.26518
AT3G28960	1.86376	0.275916	3.84695	25.2874
AT3G28970	16.9256	18.6519	22.6684	20.3316
AT3G28990	0	0	0.0915393	11.6887
AT3G29020	0.00827547	0.0471402	2.24847	0.455774
AT3G29030	16.169	0.0752253	53.0886	44.9885
AT3G29037	0	0	0	0.0418717
AT3G29036	0	0	0	0
AT3G29034	3.68081	53.2436	0.434777	0.370282
AT3G29050	0	0	1.00619	0
AT3G29060	0.0254521	0	3.73687	0.282432
AT3G29075	16.9507	27.1524	42.7939	28.0478
AT3G29076	0.000683691	0.00741836	0.010199	0.00150612
AT3G29078	0.001842	0	0.00174785	0
AT3G29100	4.99045	4.76328	8.01103	4.63076
AT3G29110	0	0.0064678	0.0228667	0.00335262
AT3G29130	9.45469	13.4126	16.3137	13.4082
AT3G29150	0.00614885	0.0119683	0.430631	0.163254
AT3G29152	0	0	0.70505	38.7109
AT3G29153	0	0	0.00245516	0
AT3G29156	0.00729385	0	0.293752	0.0314265
AT3G29160	22.4468	32.0349	26.8299	26.1848
AT3G29170	17.4331	32.9875	21.147	23.8139
AT3G29175	0	0.00112581	0	0
AT3G29185	71.5621	9.85447	40.9925	39.1416
AT3G29187	0	0	0	0
AT3G29190	0.0394046	0.0343562	0.432378	0
AT3G29195	0	0	0	0
AT3G29200	20.9424	22.9421	44.125	39.4528
AT3G29205	0	0	0	0
AT3G29250	0.094202	24.3448	1.4551	0.204629
AT3G29252	0	0	0	0
AT3G29260	0.00610304	0.0247468	0.0185055	0.00622477
AT3G29280	8.00196	6.08014	12.3445	9.6473
AT3G29305	0	0.0244222	0.0242574	0.0245255
AT3G29330	3.69353	3.48155	3.90471	3.23808
AT3G29340	0.00474913	0.0179328	0.158572	0.316587
AT3G29350	48.6304	55.61	45.7233	34.8314
AT3G29360	37.3556	86.949	94.3848	158.893
AT3G29380	0	0.00497804	0.502151	0.140045
AT3G29385	0	0	0.0181908	0.688342
AT3G29400	7.45662	7.83958	5.96815	7.13848
AT3G29410	0.395923	2.90745	1.06326	0.448517
AT3G29431	0	0	0	0
AT3G29440	0	0	0	0
AT3G29460	0	0	0	0
AT3G29470	0	0	0	0
AT3G29515	0	0	0	0
AT3G29520	0	0	0	0
AT3G29525	0	0	0.0175658	0
AT3G29545	0	0	0	0
AT3G29560	0	0	0	0
AT3G29570	0.0121628	0.0171366	0.0353026	8.30784
AT3G29572	0	0	0	0
AT3G29575	5.70963	20.443	38.7509	32.6794
AT3G29578	0	0.0244001	0	0.00826412
AT3G29580	0	0.290116	0.554874	0.381874
AT3G29590	0.2712	0.00365973	0.420864	0.0468619
AT3G29600	0.0337456	0	0	0.0229621
AT3G29612	0	0	0	0
AT3G29630	0.0184378	3.43247	0.0112201	3.29669
AT3G29633	0	0	0	0
AT3G29634	0	0	0.00208751	0.0030727
AT3G29635	0.0173535	3.22185	0	0.0741314
AT3G29636	0	0.155085	0.0123008	0
AT3G29639	1.10376	3.84935	6.06061	3.68092
-	0	0.0404831	0.431989	0.0501516
-	0.0370674	0.101212	0.411522	0
AT3G29641	0	0	0.0136508	0.00356022
AT3G29644	11.9404	7.85621	13.9462	11.9974
AT3G29680	2.15335	2.56523	1.53588	1.60971
AT3G29690	0.0216603	0.0107262	0.0543853	0.0109549
AT3G29710	0	0	0.000583511	0
AT3G29720	0	0	0	0
AT3G29725	0	0	0	0
AT3G29727	0	0	0	0
AT3G29730	0.00176137	0.00286575	0.00134082	0.000828025
AT3G29732	0	0.00823649	0	0.00334694
AT3G29738	0	0	0	0
AT3G29750	0	0	0	0
AT3G29760	19.0647	13.8244	17.517	14.6712
AT3G29762	0	0	0	0
AT3G29763	0	0	0.00140824	0
AT3G29765	0	0.00193528	0.00697786	0.00618054
AT3G29766	0	0	0.00466707	0.00065822
AT3G29764	0	0	0	0
AT3G29788	0.0258308	0.437264	0.085351	0.042908
AT3G29767	0.00438125	0.240523	0.0588326	0
AT3G29768	0	0	0	0
AT3G29789	0	0	0	0
AT3G29785	0	0	0	0
AT3G29777	0	0	0	0
AT3G29790	0	0	0	0
-	0	0	0.857897	0
AT3G29798	0.446415	0.0422962	0.629871	0.886114
AT3G29805	0	0	0	0
AT3G30110	0.00396509	0.0339131	0.0303705	0.0038233
AT3G30120	0.0349955	0.0922135	1.26357	1.3211
AT3G30122	2.99806	9.18422	3.60395	1.64925
AT3G30145	0	0	0.00146311	0
AT3G30147	0	0	0	0
AT3G30150	0	0	0	0
AT3G30160	0	0	0.681104	0
AT3G30187	0	0	0.0729678	0
AT3G30200	0.267556	0.09912	0.459132	0.148866
AT3G30211	0	0	0	0
AT3G30214	1.78831	21.4958	13.7744	5.72195
AT3G30220	0	0	0	0
AT3G30222	0	0	0	0
AT3G30230	0	0	0	0
AT3G30247	0	0	3.50487	0.952139
AT3G30250	0	0	0	0
-	0	0.0251151	0.230895	0.0676708
AT3G30281	0	0	0	0
AT3G30290	0	0	0	0
AT3G30300	27.0408	19.2562	39.4388	27.2005
AT3G30330	0	0	0.00256116	0
AT3G30335	0	0	0	0
AT3G30350	0.125473	9.60085	0.0706504	0.0784866
AT3G30370	0	0	0	0
AT3G30390	174.542	520.746	132.531	148.555
AT3G30391	0	0	0	0
AT3G30400	0	0	0	0
AT3G30410	0	0	0	0.00367648
AT3G30411	0	0	0	0
AT3G30413	0	0	0	0
AT3G30418	0.00113484	0.00108601	0	0
AT3G30433	0	0	0	0
AT3G30455	0	0	0	0
AT3G30456	0	0	0	0
AT3G30470	0	0	0	0
AT3G30490	0	0	0	0
AT3G30505	0	0	0	0
AT3G30540	0	0	0.0288954	0.0175159
AT3G30580	0.0205208	0.749262	0.837461	0.566443
AT3G30582	0	0	0	0
AT3G30587	0	0	0.00226163	0
AT3G30610	0	0	0	0
AT3G30620	0	0	0	0
AT3G30630	0	0	0	0
AT3G30640	0	0	0	0.00996902
AT3G30645	0	0	0	0
AT3G30663	0	0	0	0.0052276
AT3G30665	0	0	0.00121988	0
AT3G30668	0.00221583	0	0	0.00018932
AT3G30670	0	0	0.00521308	0
AT3G30680	0.000433375	0	0	0
AT3G30685	0	0	0.00357978	0.00712891
AT3G30690	0.00505233	0	0	0
AT3G30695	0	0	0	0
AT3G30700	0.00501673	0	0	0
AT3G30705	0	0	0	0
AT3G30708	0	0	0	0
AT3G30709	0	0	0	0
AT3G30710	0	0	0	0
AT3G30714	0	0	0.262843	0.0438348
AT3G30713	0	0	0	0
AT3G30716	0.000967008	0	0.00276219	0
AT3G30724	0	0	0	0
AT3G30727	0.00726451	0	0	0
AT3G30730	0.326555	0.1643	0.824345	0.571175
AT3G30733	0	0	0	0
AT3G30737	0.173039	0.171459	0.324756	0.146763
AT3G30742	0	0	0	0
AT3G30751	0	0	0	0
AT3G30755	0	0	0.0142954	0
AT3G30763	0.00191445	0.0331784	0.00182273	0
AT3G30764,AT3G30768	0.00276863	0.267538	0.0239365	0.00338152
AT3G30766	0	0.0246212	0	0
AT3G30768	0	0	0	0
AT3G30769	0	0	0	0
AT3G30775	40.7621	65.5929	106.97	233.551
AT3G30778	0.00562217	0.0377047	1.6444	2.14241
AT3G30780	0.00277891	0.00270802	0	0
AT3G30790	0	0	0	0
AT3G30800,AT3G30803	0	0.00283139	0.202988	0.0317095
AT3G30805	0	0	0.0131178	0.0130989
AT3G30811	0	0	0	0
AT3G30812	0	0	0	0
AT3G30813	0	0	0	0
AT3G30817	0	0	0	0
AT3G30818	0	0	0	0
AT3G30819	0	0	0	0
AT3G30830	0	0	0	0
AT3G30831	0	0	0	0
AT3G30832	0	0	0	0
AT3G30833	0.0255718	0.00980466	0.0392021	2.14934
AT3G30834	0	0	0	0
-	61.9695	61.6372	95.3169	67.0609
-	0	0	0	1.07301
AT3G30836	0.00176181	0	0	0
AT3G30837	0.00225181	0	0	0.00216352
AT3G30835	0	0	0	0
AT3G30838	0	0	0.000161629	0
AT3G30840	0	0	0	0
AT3G30842	0.0072677	0.41901	0.0579698	2.12506
AT3G30844	0	0.00406464	0.0060819	0.151227
AT3G30843	0	0.00927875	0.0207259	0.311887
AT3G30846	0.0030443	0.00535987	0.0288609	0.00326597
AT3G30847	0	0	0	0
AT3G30845	0	0	0	0
AT3G30852	0.00726041	0.00704773	0	0
AT3G30875	0.191407	6.2429	0.000966387	0.00788272
AT3G31005	0	0	0	0
AT3G31023,AT3G31068	0.00380555	0.00456877	0.222765	0.0778927
AT3G31068	0	0	0	0
AT3G31312	0	0	0	0
AT3G31314	0	0	0	0
AT3G31317	0	0	0	0
AT3G31330	0	0	0	0
AT3G31355	0	0	0	0
AT3G31356	0.00168703	0	0	0
AT3G31358	0	0	0	0.00268395
AT3G31359	0.000215211	0	0	0
AT3G31360	0	0	0	0
AT3G31365	0	0	0	0
AT3G31367	0	0	0	0
AT3G31390	0	0	0	0
AT3G31401	0	0	0	0
AT3G31402	0	0	0	0
AT3G31410	0	0	0	0
AT3G31415	0	0	0	0
AT3G31425	0	0.0357249	0	0
AT3G31420	0	0	0.0299451	0.00398467
AT3G31422	0	0	0.0214734	0
AT3G31430	0	0	0	0
AT3G31440	0	0	0	0
AT3G31460	0	0	0	0
AT3G31470	0	0	0.0182628	0.00601521
AT3G31490	0	0	0	0
AT3G31540	0	0	0	0
AT3G31902	0	0	0	0.628312
AT3G31902	0	0	0	0.16673
AT3G31904	0	0	0	0
AT3G31905	0	0	0	0
AT3G31908	0	0	0	0
AT3G31910	0	0	0	0
AT3G31920	0	0	0	0
AT3G31945	0	0	0	0.000708297
AT3G31955	0	0	0	0
AT3G31970	0	0	0.0151692	0.000333443
AT3G31980	0	0	0	0
AT3G31990	0	0	0	0
AT3G31993	0	0.00683736	0	0
AT3G32023	0	0.021944	0	0
AT3G32021	0	0	0.00350552	0
AT3G32022	0	0	0	0
AT3G32024	0	0	0	0
AT3G32026	0	0	0	0
AT3G32027	0	0	0.0172886	0
AT3G32028	0	0	0.0155033	0
AT3G32033	0	0	0.0395373	0
AT3G32029	0.00410906	0	0.0478855	0.00402597
AT3G32031	0	0	0.00955659	0
AT3G32030	0.0166305	7.5301	0.0252781	0.0197539
AT3G32036	0	0	0	0
AT3G32040	0.0444042	4.89811	0	0.00415903
AT3G32043	0	0.00310146	0.014368	0
-	0	1.07744	0.0107444	0
AT3G32050	0	0	0	0
AT3G32080	0	0	0	0
AT3G32092	0.07476	0.0710758	0.0866302	0.0406671
AT3G32140	0	0	0	0
AT3G32164	0	0	0	0
AT3G32180	0	0	0	0
AT3G32190	0	0	0	0
AT3G32200	0	0	0	0
AT3G32205	0	0	0.00694221	0
AT3G32210	0	0	0	0
AT3G32220	0	0	0	0
AT3G32223	0	0	0	0
AT3G32280	0	0	0	0.725592
AT3G32300	0	0	0	0
AT3G32305	0	0	0	0
AT3G32313	0	0	0	0.188093
AT3G32320	0	0	0.00597836	0
AT3G32340	0	0	0.00226229	0
AT3G32360	0	0	0.00541005	0.00332973
-	0	0	0	1.69149
AT3G32373	0	0	0	0.00394035
AT3G32377	0	0.0232231	0.53502	0.293769
AT3G32385	0	0	0	0
AT3G32395	0	0	0	0
AT3G32397	0	0	0	0.000289094
AT3G32400	0.312978	0.247872	0.484487	0.23093
AT3G32405	0	0	0	0
AT3G32410	0	0.00404376	0.00830673	0
AT3G32425	0	0	0	0
AT3G32435	0	0	0	0
AT3G32465	0	0	0	0
AT3G32475	0	0	0	0
AT3G32677	0	0	0.00141961	0
AT3G32880	0.00107641	0	0	0
AT3G32890	0	0	0.00091627	0
AT3G32893	0	0	0	0
AT3G32894	0	0	0	0
AT3G32905	0	0	0	0
AT3G32902	0	0	0	0
AT3G32897	0	0	0	0
AT3G32898	0	0	0	0
AT3G32899	0	0	0	0
AT3G32904	0	0	0	0
AT3G32901	0	0	0	0
AT3G32912	0	0	0	0
AT3G32914	0	0	0	0
AT3G32917	0	0	0	0
AT3G32920,AT3G32925	0.101771	0.100713	3.12343	1.50255
AT3G32940	10.1451	16.0469	15.3414	14.6622
AT3G32950	0	0	0.0012819	0
AT3G32968	0	0	0	0
AT3G32970	0	0	0	0
AT3G32975	0	0	0	0
AT3G32980	19.845	1082.71	2.49145	0.847359
AT3G32990	0	0.00273651	0.0220228	0.00274707
AT3G33000	0	0	0	0
AT3G33002	0.212079	0.0182445	0.109974	0.144223
AT3G33004	0.0248415	0.00270647	0.00535589	0.00132486
AT3G33009	0	0	0.00170851	0
AT3G33011	0	0	0.00383772	0.000649194
AT3G33010	0	0	0	0
AT3G33035	0	0	0	0
AT3G33045	0	0	0	0
AT3G33082	0	0	0	0
AT3G33081	0	0	0	0
AT3G33079	0	0	0	0
AT3G33066	0	0	0	0
AT3G33072	0.00642942	0.00204437	0	0.00421244
AT3G33071	0	0	0	0
AT3G33074	0	0	0	0
AT3G33075	0	0	0	0
AT3G33073	0	0	0	0
AT3G33065	0.0094998	0	0	0
AT3G33070	0	0	0	0
AT3G33076	0.00644835	0.00295841	0.000723415	0.00198879
AT3G33080	0	0	0.00966004	0
AT3G33091	0.000355805	0	0	0
AT3G33094	0	0	0	0
AT3G33097	0	0	0	0
AT3G33100	0	0	0	0
AT3G33103	0	0	0.11118	0
AT3G33118	0	0	0	0
AT3G33136	0	0	0	0
AT3G33139	0	0	0	0
AT3G33145	0	0	0.0240561	0
AT3G33148	0	0	0.00228362	0
AT3G33151	0.00193132	0	0.0435055	0.0018941
AT3G33166	0	0	0	0
AT3G33169	0	0	0	0.000296881
AT3G33172	0	0	0	0
AT3G33175	0	0	0	0
AT3G33187	0	0	0	0
AT3G33293	0	0	0	0
AT3G33393	0	0	0	0
AT3G33595	0	0	0	0
AT3G33585	0	0	0	0
AT3G33572	0	0	0	0
AT3G33570	0	0	0.00369618	0
AT3G33537	0	0	0	0.00289135
AT3G33528	0.057344	0.0438153	0.360641	1.08377
AT3G33520	18.0931	21.2404	21.7575	16.238
AT3G35003	0	0	0	0.0228047
AT3G33225	0.000544303	0	0.00475732	0.00211332
AT3G33201	0	0	0	0
AT3G35707	0.00117534	0	0.0103657	0
AT3G36411	0	0	0	0
AT3G39230	0	0	0	0
AT3G40640	0	0	0	0
AT3G41345	0	0	0	0
AT3G42047	0	0	0	0
AT3G42050	132.266	164.689	138.015	142.376
AT3G42060	0	0	0	0
AT3G42086	0	0	0	0.00239355
AT3G42100	0	0	0	0
AT3G42110	0	0.00858137	0	0
AT3G42115	0	0	0	0
AT3G42130	0	0	0.376785	0.0645519
AT3G42140	0	0	0	0
AT3G42148	0	0	0	0
AT3G42155	0	0	0	0
AT3G42180	0.259756	2.70612	2.77073	0.218833
AT3G42182	0	0	0	0
AT3G42186	0	0	0	0
AT3G42203	0	0	0	0
AT3G42220	0	0	0.00192484	0
AT3G42230	0	0	0	0
AT3G42240	0	0	0	0
AT3G42256	0	0	0	0
AT3G42258	0	0	0	0
AT3G42260	0	0	0	0
AT3G42280	0	0	0	0
AT3G42305	0.00128636	0.00254173	0.131675	0.0054507
AT3G42316	0	0	0	0
AT3G42320	0	0	0	0
AT3G42350	0	0	0	0
AT3G42353	0	0	0	0
AT3G42383	0.00135377	0	0	0.00270492
AT3G42390	0	0	0	0
AT3G42432	0	0	0	0
AT3G42433	0	0	0	0
AT3G42445	0	0	0	0
AT3G42460	0	0	0	0
AT3G42470	0	0	0	0
AT3G42475	0	0	0	0
AT3G42471	0	0	0	0
AT3G42480	0	0	0	0
AT3G42490	0	0	0	0
AT3G42500	0	0	0	0
AT3G42510	0	0	0.155403	0
AT3G42530	0	0	0.00402236	0.0010345
AT3G42550	0	0.0418554	0.0899438	0.00538254
AT3G42565	0	0	0.0504083	0
AT3G42620	0	0	0	0
AT3G42622	0.00268055	0	0	0
AT3G42626	0	0	0	0
AT3G42628	0.261449	0	0	0
AT3G42645	0	0	0	0
AT3G42646	0	0	0	0
AT3G42650	0	0	0	0
AT3G42653	0	0	0.0024132	0
AT3G42658	1.03793	0.5297	2.8549	0.393226
AT3G42670	3.20342	4.39472	2.47093	2.2752
AT3G42680	0	0	0	0
AT3G42710	0	0	0	0
AT3G42711	0	0	0	0
AT3G42712	0	0.00534593	0	0
AT3G42713	0	0.00433635	0	0.00462916
AT3G42727	0	0.0141974	0	0.0024977
AT3G42720	0	0	0	0.00247993
AT3G42721	0	0	0	0
AT3G42723	0	0	0	0
AT3G42725	1.75512	1.35835	2.19307	2.17005
AT3G42760	0	0	0	0
AT3G42763	0	0	0	0
AT3G42783	0	0	0	0
AT3G42790	49.4416	75.3372	72.2497	52.2758
AT3G42820	0.0146435	0.1424	0.00879803	0.014021
AT3G42830	0.00710816	0.0816533	0.0396674	15.3175
AT3G42836	0	0	0.00428181	0.0415971
AT3G42850	0.0888532	0.150706	16.4701	2.23863
AT3G42860	1.03539	3.03026	2.28524	1.53626
AT3G42883	0.000694725	0	0.000216956	0
AT3G42910	0	0	0	0
AT3G42920	0	0	0	0
AT3G42924	0	0	0	0
AT3G42930	0	0	0	0
AT3G42960	0	0.00604276	26.1475	0
AT3G43000	0	0	0	0
AT3G43025	0	0	0	0
AT3G43060	0	0	0.00647289	0
AT3G43080	0	0	1.4046	0.000981592
AT3G43083	0	0	30.7829	0
-	0.257983	3.66301	0.489285	0.343781
AT3G43090	0.00737817	1.77253	1.71759	0.711689
AT3G43090	0	0	0	0
AT3G43095	0	0	0	0
AT3G43110	0.753679	3.20569	1.9385	0.228848
AT3G43123	0	0	0	0
AT3G43130	0	0	0	0
AT3G43141	0	0	0	0
AT3G43142	0	0	0	0
AT3G43144	0	0	0	0
AT3G43151	0	0	0	0
AT3G43153	0	0	0	0
AT3G43170	0	0	0	0
AT3G43175	0	0	0	0
AT3G43190	0.281381	38.6407	0.520719	13.4332
AT3G43200,AT3G43205	0.00844458	0.065946	0	0.858938
AT3G43220	20.7308	18.5411	21.7764	18.1641
AT3G43240	14.1848	22.4868	21.0126	16.0393
AT3G43251	0	0	0	0
AT3G43270	4.90141	10.2737	20.5139	11.7534
AT3G43280	0	0	0	0.456949
AT3G43291	0	0	0.128746	0.327529
AT3G43300	37.1866	69.9987	43.015	37.3318
AT3G43310	0	0	0	0
AT3G43315	0.00945424	0.00550158	0.0674586	0.0147786
AT3G43320	0	0.0034213	0.0241284	0.0104182
AT3G43340	0.0226409	0.0229154	0.133599	0.177166
AT3G43352	0	0	0	0
AT3G43355	0	0	0	0
AT3G43356	0	0	0	0
AT3G43358	0	0	0	0
AT3G43380	0	0	0	0
AT3G43390	0.00325775	0.0282518	0.00194515	0.00492293
AT3G43402	0	0	0	0
AT3G43410	0	0	0	0
AT3G43430	2.70845	46.0549	6.6772	1.29631
AT3G43431	0	0	0	0
AT3G43432	0	0	0	0
AT3G43450	0	0	0.00985628	0
AT3G43460	0	0	0	0
AT3G43470	0	0	0.139237	0.0413193
AT3G43480	0	0	0	0
AT3G43500	0	0	0	0
AT3G43505	0	0	3.93247	71.4989
AT3G43510	7.78168	12.5034	13.4095	9.79166
AT3G43530	0	0.00472181	0.00232419	0.0190044
AT3G43546	0.00100356	0	0.000972566	0
AT3G43563	0.00563007	0	0	0.00280412
AT3G43566	0	0	0	0.000538576
AT3G43572	0	0	0	0
AT3G43574	0	0	0	0
AT3G43575	0	0	0	0
AT3G43583	0	0	0	0
AT3G43586	0.00381432	0.00750453	0	0
AT3G43600	13.5966	24.6451	1.55631	1.35453
AT3G43610	15.1474	14.5942	17.8091	15.4354
AT3G43622	0	0	0	0
AT3G43625	0	0.00395154	0	0.000503861
AT3G43650	0	0	0.0100143	0
AT3G43652	0	0	0.0718124	0
AT3G43654	0	0.00269796	0.0162482	0.00957873
AT3G43657	0	0	0	0
AT3G43675	0.00318809	0	0	0
AT3G43681	0	0	0	0
AT3G43684	0	0	0	0
AT3G43715	0.564447	0	0.0150064	0.0714448
-	1.75387	0.00817425	0.00808267	0.0629643
AT3G43720	81.9923	13.7581	144.391	203.999
AT3G43722	0	0	0	0
AT3G43726	0	0	0	0
AT3G43760	0	0	0	0
AT3G43770	0	0	0	0
AT3G43810	52.4636	117.236	85.5519	70.1865
AT3G43820	0	0	0	0
AT3G43826	0.0276762	0.168754	0.156642	0
AT3G43828	0.28529	0.271551	0.134531	0.143394
AT3G43829,AT3G43830	0	0	1.90203	0.0201579
AT3G43832	0	0	0	0
AT3G43850	5.17447	1.58996	0.200454	0.523127
AT3G43862	0.011038	0	0	0.00556535
AT3G43863	0	0.00949169	0	0
AT3G43864	0	0	0.0007285	0.000269171
AT3G43867	0.00423975	0	0.000165925	0.000169624
AT3G43880	0	0	0	0
AT3G43890	0.00339463	2.60365	0.00993535	0.0166043
AT3G43930	0.0367371	0.979622	0.271894	0.0628378
AT3G43940	0	0	0	0
AT3G43955	8.3896	6.44318	9.73554	7.65593
AT3G43960	5.23597	11.2961	27.1035	38.0254
AT3G43970	0	0.0359156	0.0183146	0.0190355
AT3G43980	55.6716	109.321	101.147	82.7751
AT3G43990	0.00729122	0.0188771	0.01262	0.962394
AT3G44000	0	0	0	0
AT3G44005	0	0.0116312	0.0233906	0
AT3G44010	228.222	453.974	412.868	297.466
AT3G44042	0	0	1.48081	0.145638
AT3G44060	0	0.0103711	0.119541	0.900886
AT3G44070	0.00433531	0	7.95766	0.380021
AT3G44080	0	0	0	0.345924
AT3G44093	0.0037039	0.00845917	0.0217622	0
AT3G44096	0.0470887	0.0122821	0.0395928	0.0263376
AT3G44100	52.3072	82.2154	120.737	131.238
AT3G44110	95.9467	168.073	158.004	140.612
AT3G44120	0.221316	1.47857	0.290993	0.916106
AT3G44140	0	0	0	0
AT3G44160	10.9602	7.48905	10.7047	13.4465
AT3G44171	0	0	0	0
AT3G44190	12.3455	59.677	11.9311	13.9213
AT3G44205	1.43552	5.00179	1.92074	3.04772
AT3G44212	0	0	0	0
AT3G44215	0.00493647	0.00462317	0.0139256	0.00160613
-	0	0	0.292668	0
AT3G44245	0	0	0	0
AT3G44250	0	0	7.63299	0.0147264
AT3G44260	35.7237	23.6166	6.27783	3.17849
AT3G44261	0	0	0	0
AT3G44262	0	0	0	0
AT3G44264	0	0	0	0
AT3G44274	0	0	0.0320397	0.0161056
AT3G44280	11.1981	17.958	16.7433	15.6346
AT3G44290	0.12639	2.9933	0.317378	0.0647548
AT3G44325	0.00161428	0	0.0108664	0
AT3G44326	0.0042103	7.92201	0.484941	0.177109
AT3G44340	26.2838	47.4544	37.646	40.3227
AT3G44350	0.060303	0.0295643	0.00820505	0
AT3G44370	6.37337	10.0366	7.36972	7.49841
AT3G44380	9.05735	5.33588	14.1305	9.41911
AT3G44390	0	0	0.00220928	0
AT3G44400	1.22845	9.39468	2.21399	1.28444
AT3G44410	0.205282	0.221428	0.475921	0.328924
AT3G44428	0	0	0	0.053731
AT3G44444	0.200581	0.0957084	0	0.0950634
AT3G44450	11.7063	1.75674	4.01199	16.8608
AT3G44460	0.00355665	0.0172365	0.00353529	0.446619
AT3G44470	0	0	0	0
AT3G44480	31.9135	14.9301	26.6341	19.2692
AT3G44510	0.485003	6.58079	0.217787	0.0506076
AT3G44580	0.077653	0.131453	0.144236	0.0967644
AT3G44600	13.2823	19.6214	18.6545	12.8902
AT3G44610	7.40513	2.6951	13.1531	14.8665
AT3G44680	9.29208	16.3377	13.5726	10.9055
AT3G44640	0.011134	0.0213946	0.124787	0.0328878
AT3G44650	0	0	0.0323017	0.00866415
AT3G44660	0.358238	0.519801	0.634177	0.308789
AT3G44690	1.22643	2.64544	4.14136	3.06727
AT3G44700	0.241373	3.31243	0.0743452	0.184996
AT3G44704	0	0	0.172106	0
AT3G44710	0.00359351	2.2285	0.0314836	0
AT3G44717	0.0543163	0.0128688	0.0131893	0
AT3G44718	0	0	0.277696	0
AT3G44735	17.3778	10.1074	65.7364	39.0419
AT3G44740	4.82925	5.03623	7.82742	3.89477
AT3G44755	0.0538383	0.563391	0.229899	0.0732111
